State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,Mary McLeod Bethune Council House NHS,"19,520",-10.50%,"3,253",-10.50%,0,,"39,040",-10.50%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,National Capital Parks Central,"1,363,389",-62.94%,"73,185",-90.01%,0,,"878,221",-90.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,National Capital Parks East,"1,063,764",-7.09%,"121,112",-10.05%,"19,699,710",-6.37%,"1,453,338",-10.05%,"12,191,953",-4.54%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,Pennsylvania Avenue NHS,"262,030",2.01%,"7,206",2.01%,0,,"86,469",2.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,President's Park,"616,635",-58.20%,"59,565",-69.35%,0,,"714,774",-69.35%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,Rock Creek Park,"1,883,457",-9.30%,"173,131",-12.57%,"12,386,842",0.15%,"2,077,575",-12.57%,"6,193,419",0.15%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,Thomas Jefferson MEM,"2,305,856",-1.37%,"96,077",-1.37%,0,,"1,152,928",-1.37%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,Vietnam Veterans MEM,"4,555,371",2.65%,"189,807",2.65%,0,,"2,277,685",2.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,Washington Monument,"628,665",-7.00%,"52,389",-7.00%,0,,"628,665",-7.00%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,White House,"922,335",49.51%,"50,603",71.80%,0,,"607,236",71.80%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
District of Columbia,World War II Memorial,"3,964,351",-3.74%,"165,181",-3.74%,0,,"1,982,177",-3.74%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"30,632,150",-8.31%,"1,689,764",-32.98%,"32,099,356",-3.96%,"20,277,170",-32.98%,"18,408,129",-3.01%,0,,0,,"2,023",76.84%,0,,0,,0,,431,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Big Cypress NPRES,"665,523",-18.06%,"203,320",-24.88%,0,,"2,439,841",-24.88%,0,,0,,0,,"4,196",-23.64%,"11,167",2.17%,"1,055",-91.63%,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Biscayne NP,"467,612",6.82%,"142,307",12.88%,0,,"1,707,680",12.88%,0,,0,,0,,"4,064",335.12%,0,,0,,0,17.00%,"8,638",,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Canaveral NS,"966,099",-3.55%,"205,583",-3.22%,0,,"2,466,993",-3.22%,0,,0,,0,,0,,0,,"2,702",29.84%,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Castillo de San Marcos NM,"708,549",6.10%,"44,284",6.10%,0,,"531,410",6.10%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,De Soto NMEM,"265,406",7.62%,"36,493",7.62%,0,,"437,919",7.62%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Dry Tortugas NP,"53,890",3.61%,"55,382",-0.04%,381,-56.36%,"664,587",-0.04%,"4,572",-56.36%,0,,0,,"3,362",-0.94%,0,,0,,381,19.32%,"10,424",-56.36%,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Everglades NP,"915,538",1.63%,"295,051",-1.91%,"4,518",37.83%,"3,540,615",-1.91%,"20,311",37.75%,0,,0,,"8,756",-5.91%,"11,107",3.86%,"12,991",-0.54%,0,36.90%,256,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Fort Caroline NMEM,"299,906",3.92%,"24,992",3.92%,0,,"299,906",3.92%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Fort Matanzas NM,"673,700",-15.07%,"56,915",-14.80%,0,,"682,974",-14.80%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Gulf Islands NS,"3,212,810",3.66%,"649,056",8.04%,"69,717",0.76%,"7,788,668",8.04%,"52,551",62.78%,0,,0,,"14,348",42.97%,"32,217",370.87%,979,15.31%,"2,144",81.23%,"4,935",114.61%,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Florida,Timucuan EHP,"993,948",-16.84%,"246,545",-10.72%,0,,"2,958,545",-10.72%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"9,222,981",-2.87%,"1,959,928",-2.43%,"74,616",,"23,519,138",-2.43%,"77,434",,0,,0,,"34,726",19.07%,"54,491",91.42%,"17,727",-38.00%,"2,525",,"24,253",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Andersonville NHS,"121,535",-10.81%,"20,256",-10.81%,0,,"243,068",-10.81%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Chattahoochee River NRA,"3,011,393",6.39%,"1,003,798",6.39%,0,,"12,045,572",6.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Chickamauga & Chattanooga NMP,"495,951",-0.06%,"79,922",-1.06%,"1,142,393",-1.55%,"959,067",-1.06%,"171,359",-1.55%,0,,0,,0,,0,,0,,0,13.03%,"1,102",,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Cumberland Island NS,"91,996",18.57%,"65,014",5.62%,0,,"780,170",5.62%,0,,0,,0,,"12,499",8.57%,0,,"5,480",-1.70%,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Fort Frederica NM,"294,484",-0.55%,"24,767",-0.55%,"1,800",0.00%,"297,207",-0.55%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Fort Pulaski NM,"416,292",-4.45%,"86,771",-4.41%,"19,476",0.00%,"1,041,249",-4.41%,"4,872",0.00%,0,,0,,0,,0,,0,,0,190.00%,29,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Jimmy Carter NHS,"64,849",-7.32%,"7,154",-3.93%,0,,"85,845",-3.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Kennesaw Mountain NBP,"1,512,191",10.20%,"192,991",10.32%,"25,688,103",-0.24%,"2,315,892",10.32%,"4,110,097",-0.24%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,"Martin Luther King, Jr. NHP","658,452",1.25%,"83,685",1.66%,0,,"1,004,223",1.66%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Georgia,Ocmulgee Mounds NHP,"109,413",-1.27%,"13,677",-1.27%,0,,"164,122",-1.27%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"6,776,556",4.64%,"1,578,035",5.00%,"26,851,772",,"18,936,415",5.00%,"4,286,772",,0,,0,,"12,499",,0,,"5,480",,0,,"1,131",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Guam,War in the Pacific NHP,"219,349",-19.24%,"20,322",-18.43%,521,107.57%,"243,862",-18.43%,265,103.85%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"219,349",-19.24%,"20,322",-18.43%,521,107.57%,"243,862",-18.43%,265,103.85%,0,,0,,0,,0,,0,,0,,0,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Haleakala NP,"1,105,606",-0.32%,"241,999",4.52%,"29,088",0.00%,"2,903,983",4.52%,"20,160",0.00%,0,,0,,"16,112",44.62%,0,,"1,260",-24.60%,0,-15.05%,"3,754",,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Hawaii Volcanoes NP,"1,304,667",5.80%,"673,978",-3.79%,"1,857,057",2.03%,"8,087,739",-3.79%,"612,826",2.03%,0,-100.00%,0,,"8,131",-19.45%,606,23.17%,"4,501",-14.04%,0,-13.83%,"64,082",,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Kalaupapa NHP,"27,919",-8.92%,"18,613",-8.92%,0,,"223,352",-8.92%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Kaloko Honokohau NHP,"132,731",-20.22%,"25,060",28.63%,0,,"300,719",28.63%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Pearl Harbor NMEM,"1,372,724",7.51%,"228,787",7.51%,"5,200",-4.76%,"2,745,448",7.51%,"10,400",-4.76%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Pu'uhonua o Honaunau NHP,"419,590",5.51%,"34,966",5.51%,0,,"419,590",5.51%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Hawaii,Pu'ukohola Heiau NHS,"129,886",31.14%,"5,412",31.14%,"94,042",-21.65%,"64,943",31.14%,"15,668",-21.65%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,493,123",4.18%,"1,228,814",0.55%,"1,985,387",0.55%,"14,745,774",0.55%,"659,054",1.13%,0,,0,,"24,243",14.17%,606,,"5,761",-16.59%,0,-13.90%,"67,836",,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Idaho,City of Rocks NRES,"92,484",-4.31%,"26,975",-4.31%,0,,"323,697",-4.31%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"530,977",7.44%,"105,814",6.55%,"1,800",,"1,269,764",6.55%,180,,0,,0,,"5,891",,"7,895",,110,,0,,960,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Idaho,Craters of the Moon NM & PRES,"215,698",11.16%,"53,502",9.38%,0,,"642,018",9.38%,0,,0,,0,,"5,891",9.25%,"7,895",5.62%,110,-2.65%,0,-17.95%,960,,Subtotal Idaho,"530,977",7.44%,"105,814",6.55%,"1,800",,"1,269,764",6.55%,180,,0,,0,,"5,891",,"7,895",,110,,0,,960,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Idaho,Hagerman Fossil Beds NM,"29,795",9.29%,"3,724",9.29%,0,,"44,691",9.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"530,977",7.44%,"105,814",6.55%,"1,800",,"1,269,764",6.55%,180,,0,,0,,"5,891",,"7,895",,110,,0,,960,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Idaho,Nez Perce NHP,"193,000",9.51%,"21,613",15.00%,"1,800",0.00%,"259,358",15.00%,180,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"530,977",7.44%,"105,814",6.55%,"1,800",,"1,269,764",6.55%,180,,0,,0,,"5,891",,"7,895",,110,,0,,960,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
Illinois,Lincoln Home NHS,"354,125",-23.69%,"26,156",-50.61%,"10,649",5.34%,"313,870",-50.61%,"72,841",6.86%,0,,0,,0,,0,,0,,0,,0,,Subtotal Illinois,"354,125",-23.69%,"26,156",-50.61%,"10,649",5.34%,"313,870",-50.61%,"72,841",6.86%,0,,0,,0,,0,,0,,0,,0,,"281,303,769",-1.50%,"103,285,515",-0.98%,"153,219,034",,"1,239,426,161",-0.98%,"80,497,357",,"3,418,890",,"1,277,618",,"3,277,137",,"2,256,680",,"1,763,529",,"205,873",,"2,378,743",
