State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,Korean War Veterans Memorial,"3,767,287",17.39%,"156,970",17.39%,0,,"1,883,641",17.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Lincoln Memorial,"7,139,072",9.05%,"297,461",9.05%,0,,"3,569,536",9.05%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,"Martin Luther King, Jr. Memorial","3,199,136",-0.20%,"133,297",-0.20%,0,,"1,599,568",-0.20%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Mary McLeod Bethune Council House NHS,"9,295",63.47%,"1,549",63.47%,0,,"18,590",63.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,National Capital Parks Central,"1,999,232",16.72%,"110,000",26.13%,0,,"1,320,005",26.13%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,National Capital Parks East,"1,180,796",20.18%,"140,617",30.73%,"28,073,397",45.72%,"1,687,401",30.73%,"18,273,179",50.96%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Pennsylvania Avenue NHS,"54,035",-79.04%,"1,486",-79.04%,0,,"17,832",-79.04%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,President's Park,"723,923",10.01%,"87,339",2.66%,0,,"1,048,064",2.66%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Rock Creek Park,"2,437,948",23.82%,"182,974",2.96%,"12,283,567",-0.83%,"2,195,689",2.96%,"6,141,782",-0.83%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Thomas Jefferson MEM,"2,708,607",3.80%,"112,859",3.80%,0,,"1,354,305",3.80%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Vietnam Veterans MEM,"4,403,467",6.29%,"183,478",6.29%,0,,"2,201,733",6.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,Washington Monument,"423,170",,"35,264",,0,,"423,170",,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,White House,"569,391",145.82%,"40,202",60.72%,0,,"482,421",60.72%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
District of Columbia,World War II Memorial,"4,230,793",7.54%,"176,283",7.54%,0,,"2,115,399",7.54%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"37,701,216",10.23%,"2,046,386",10.34%,"40,364,554",27.50%,"24,556,628",10.34%,"24,427,290",33.44%,0,,0,,"1,554",38.75%,0,,0,,0,2.22%,644,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Big Cypress NPRES,"1,192,856",18.36%,"331,179",35.73%,0,,"3,974,142",35.73%,0,,0,,0,,"4,073",201.93%,"8,910",166.77%,"11,513",199.58%,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Biscayne NP,"525,745",7.99%,"144,180",5.69%,0,,"1,730,164",5.69%,0,,0,,0,,"2,044",-16.09%,0,,0,,0,-11.98%,"4,328",,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Canaveral NS,"1,451,225",28.01%,"307,918",28.19%,0,,"3,695,016",28.19%,0,,0,,0,,0,,0,,"3,161",48.54%,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Castillo de San Marcos NM,"760,708",-2.24%,"47,544",-2.24%,0,,"570,531",-2.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,De Soto NMEM,"342,039",22.19%,"47,030",22.19%,0,,"564,363",22.19%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Dry Tortugas NP,"64,865",11.07%,"57,297",5.69%,"5,847",12.14%,"687,564",5.69%,"70,164",12.14%,0,,0,,"4,438",56.49%,0,,0,,"5,847",30.35%,"6,387",12.14%,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Everglades NP,"1,110,901",6.09%,"313,632",7.35%,"2,342",16.92%,"3,763,581",7.35%,"10,544",16.86%,0,,0,,"9,984",9.35%,"11,483",14.84%,"5,875",-8.73%,0,-32.95%,173,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Fort Caroline NMEM,"187,843",-38.83%,"15,654",-38.83%,0,,"187,843",-38.83%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Fort Matanzas NM,"568,529",8.56%,"48,246",7.85%,0,,"578,955",7.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Gulf Islands NS,"3,341,430",-7.91%,"843,845",-0.66%,"69,780",-3.71%,"10,126,144",-0.66%,"14,511",-2.87%,0,,0,,"24,852",4.60%,"85,593",11.45%,0,-100.00%,11,16.49%,"4,443",0.00%,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Florida,Timucuan EHP,"1,121,318",8.69%,"254,665",0.20%,0,,"3,055,979",0.20%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,667,459",3.74%,"2,411,190",8.22%,"77,969",,"28,934,282",8.22%,"95,219",,0,,0,,"45,391",14.88%,"105,986",17.58%,"20,549",58.34%,"5,858",,"15,331",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Andersonville NHS,"127,189",28.77%,"21,198",28.77%,0,,"254,376",28.77%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Chattahoochee River NRA,"3,119,160",2.61%,"1,039,720",2.61%,0,,"12,476,642",2.61%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Chickamauga & Chattanooga NMP,"498,347",10.01%,"81,202",6.35%,"1,181,218",3.13%,"974,427",6.35%,"177,183",3.13%,0,,0,,0,,0,,0,,0,13.60%,"1,378",,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Cumberland Island NS,"61,401",19.38%,"66,201",4.62%,0,,"794,406",4.62%,0,,0,,0,,"13,171",3.71%,0,,"6,333",-8.52%,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Fort Frederica NM,"228,103",4.84%,"19,184",4.84%,"1,800",0.00%,"230,211",4.84%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Fort Pulaski NM,"387,010",3.37%,"80,637",3.35%,"19,476",0.00%,"967,638",3.35%,"4,872",0.00%,0,,0,,0,,0,,0,,0,-62.50%,6,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Jimmy Carter NHS,"62,057",-8.00%,"6,137",-12.85%,0,,"73,642",-12.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Kennesaw Mountain NBP,"2,119,013",10.13%,"268,250",9.97%,"25,436,401",-0.35%,"3,218,995",9.97%,"4,069,824",-0.35%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,"Martin Luther King, Jr. NHP","766,030",8.79%,"104,144",15.16%,0,,"1,249,725",15.16%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Georgia,Ocmulgee Mounds NHP,"122,799",6.04%,"15,350",6.04%,0,,"184,198",6.04%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,491,109",6.31%,"1,702,022",4.96%,"26,638,895",,"20,424,260",4.96%,"4,252,323",,0,,0,,"13,171",,0,,"6,333",,0,,"1,384",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Guam,War in the Pacific NHP,"266,191",-0.03%,"22,333",-4.79%,661,-18.70%,"267,995",-4.79%,329,-19.16%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"266,191",-0.03%,"22,333",-4.79%,661,-18.70%,"267,995",-4.79%,329,-19.16%,0,,0,,0,,0,,0,,0,,0,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Haleakala NP,"1,142,040",45.43%,"232,517",38.21%,"29,088",0.00%,"2,790,208",38.21%,"20,160",0.00%,0,,0,,"7,907",-1.72%,0,,"1,375",118.95%,0,24.29%,"3,812",,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Hawaii Volcanoes NP,"1,693,005",6.94%,"876,928",8.26%,"1,853,553",-0.10%,"10,523,138",8.26%,"611,672",-0.10%,"28,868",71.99%,"6,579",-4.14%,546,-85.42%,99,-79.42%,"4,621",-0.84%,0,9.06%,"82,217",,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Kalaupapa NHP,"67,210",-33.53%,"44,807",-33.53%,0,,"537,680",-33.53%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Kaloko Honokohau NHP,"154,206",-2.48%,"28,749",-2.17%,0,,"344,993",-2.17%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Pearl Harbor NMEM,"1,620,814",-9.25%,"405,204",-9.25%,0,,"4,862,442",-9.25%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Pu'uhonua o Honaunau NHP,"401,808",10.60%,"33,484",10.60%,0,,"401,808",10.60%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Hawaii,Pu'ukohola Heiau NHS,"134,734",7.23%,"5,614",7.24%,"140,034",-30.96%,"67,367",7.24%,"23,328",-30.96%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,213,817",6.35%,"1,627,303",4.51%,"2,022,675",-3.09%,"19,527,636",4.51%,"655,160",-1.66%,"28,868",,"6,579",,"8,453",-28.30%,99,,"5,996",13.39%,0,9.65%,"86,029",,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Idaho,City of Rocks NRES,"94,825",-0.09%,"27,657",-0.09%,0,,"331,882",-0.09%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"553,739",-9.87%,"107,992",-9.29%,"1,800",,"1,295,900",-9.29%,180,,0,,0,,"6,956",,"7,714",,207,,0,,40,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
Idaho,Craters of the Moon NM & PRES,"214,993",7.22%,"53,436",4.62%,0,,"641,229",4.62%,0,,0,,0,,"6,956",3.51%,"7,714",14.64%,207,26.22%,0,-97.40%,40,,Subtotal Idaho,"553,739",-9.87%,"107,992",-9.29%,"1,800",,"1,295,900",-9.29%,180,,0,,0,,"6,956",,"7,714",,207,,0,,40,,"292,800,082",7.01%,"104,431,326",6.43%,"168,795,627",,"1,253,175,898",6.43%,"90,708,750",,"3,395,572",,"1,263,606",,"3,246,307",,"2,053,953",,"1,888,084",,"117,221",,"2,158,461",
