State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,Korean War Veterans Memorial,"4,077,835",8.24%,"169,910",8.24%,0,,"2,038,917",8.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Lincoln Memorial,"7,941,771",11.24%,"330,907",11.24%,0,,"3,970,885",11.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,"Martin Luther King, Jr. Memorial","3,530,401",10.35%,"147,100",10.35%,0,,"1,765,199",10.35%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Mary McLeod Bethune Council House NHS,"8,249",-11.25%,"1,375",-11.25%,0,,"16,498",-11.25%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,National Capital Parks Central,"1,833,085",-8.31%,"99,922",-9.16%,0,,"1,199,066",-9.16%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,National Capital Parks East,"1,098,363",-6.98%,"126,878",-9.77%,"33,690,292",20.01%,"1,522,537",-9.77%,"20,907,009",14.41%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Pennsylvania Avenue NHS,0,-100.00%,0,-100.00%,0,,0,-100.00%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,President's Park,"903,161",24.76%,"108,605",24.35%,0,,"1,303,262",24.35%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Rock Creek Park,"2,443,772",0.24%,"211,436",15.55%,"12,283,849",0.00%,"2,537,226",15.55%,"6,141,924",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Thomas Jefferson MEM,"3,102,442",14.54%,"129,269",14.54%,0,,"1,551,222",14.54%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Vietnam Veterans MEM,"5,597,077",27.11%,"233,212",27.11%,0,,"2,798,539",27.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,Washington Monument,"493,550",16.63%,"41,129",16.63%,0,,"493,550",16.63%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,White House,"526,263",-7.57%,"40,086",-0.29%,0,,"481,035",-0.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
District of Columbia,World War II Memorial,"5,068,224",19.79%,"211,176",19.79%,0,,"2,534,112",19.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"41,801,278",10.88%,"2,243,173",9.62%,"45,983,630",13.92%,"26,918,080",9.62%,"27,065,060",10.80%,0,,0,,933,-39.96%,0,,0,,0,-1.71%,633,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Big Cypress NPRES,"1,112,290",-6.75%,"279,673",-15.55%,0,,"3,356,080",-15.55%,0,,0,,0,,"1,565",-61.58%,"6,115",-31.37%,"3,264",-71.65%,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Biscayne NP,"508,164",-3.34%,"139,371",-3.34%,0,,"1,672,449",-3.34%,0,,0,,0,,"1,860",-9.00%,0,,0,,0,-0.53%,"4,305",,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Canaveral NS,"1,689,754",16.44%,"358,888",16.55%,0,,"4,306,660",16.55%,0,,0,,0,,0,,0,,"4,040",27.81%,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Castillo de San Marcos NM,"819,154",7.68%,"51,197",7.68%,0,,"614,367",7.68%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,De Soto NMEM,"293,647",-14.15%,"40,377",-14.15%,0,,"484,518",-14.15%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Dry Tortugas NP,"70,862",9.25%,"66,158",15.46%,"12,117",107.23%,"793,890",15.46%,"145,404",107.23%,0,,0,,"4,546",2.43%,0,,0,,"12,117",1.68%,"6,494",107.23%,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Everglades NP,"1,077,427",-3.01%,"347,635",10.84%,"1,448",-38.17%,"4,171,623",10.84%,"6,520",-38.16%,0,,0,,"10,635",6.52%,"10,504",-8.53%,"15,961",171.68%,0,-37.57%,108,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Fort Caroline NMEM,"224,418",19.47%,"18,702",19.47%,0,,"224,418",19.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Fort Matanzas NM,"622,175",9.44%,"52,638",9.10%,0,,"631,658",9.10%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Gulf Islands NS,"2,982,662",-10.74%,"779,675",-7.60%,"68,705",-1.54%,"9,356,097",-7.60%,"14,139",-2.56%,0,,0,,"24,795",-0.23%,"93,573",9.32%,0,,0,187.80%,"12,787",-100.00%,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Florida,Timucuan EHP,"1,239,423",10.53%,"262,175",2.95%,0,,"3,146,098",2.95%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,639,976",-0.26%,"2,396,488",-0.61%,"82,270",,"28,757,858",-0.61%,"166,063",,0,,0,,"43,401",-4.38%,"110,192",3.97%,"23,265",13.22%,"12,117",,"23,694",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Andersonville NHS,"136,686",7.47%,"22,781",7.47%,0,,"273,372",7.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Chattahoochee River NRA,"3,173,204",1.73%,"1,057,734",1.73%,0,,"12,692,808",1.73%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Chickamauga & Chattanooga NMP,"501,187",0.57%,"80,674",-0.65%,"1,194,825",1.15%,"968,089",-0.65%,"179,224",1.15%,0,,0,,0,,0,,0,,0,-25.18%,"1,031",,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Cumberland Island NS,"59,859",-2.51%,"68,316",3.20%,0,,"819,794",3.20%,0,,0,,0,,"13,622",3.42%,0,,"6,420",1.37%,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Fort Frederica NM,"202,191",-11.36%,"17,005",-11.36%,"1,800",0.00%,"204,061",-11.36%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Fort Pulaski NM,"382,945",-1.05%,"80,148",-0.61%,"19,476",0.00%,"961,774",-0.61%,"4,872",0.00%,0,,0,,0,,0,,0,,0,3983.33%,245,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Jimmy Carter NHS,"67,797",9.25%,"6,590",7.38%,0,,"79,077",7.38%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Kennesaw Mountain NBP,"2,174,870",2.64%,"275,257",2.61%,"25,404,019",-0.13%,"3,303,084",2.61%,"4,064,642",-0.13%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,"Martin Luther King, Jr. NHP","673,728",-12.05%,"92,516",-11.17%,0,,"1,110,191",-11.17%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Georgia,Ocmulgee Mounds NHP,"155,388",26.54%,"19,424",26.54%,0,,"233,082",26.54%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,527,855",0.49%,"1,720,444",1.08%,"26,620,120",,"20,645,332",1.08%,"4,249,182",,0,,0,,"13,622",,0,,"6,420",,0,,"1,276",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Guam,War in the Pacific NHP,"322,463",21.14%,"27,059",21.16%,266,-59.76%,"324,703",21.16%,134,-59.27%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"322,463",21.14%,"27,059",21.16%,266,-59.76%,"324,703",21.16%,134,-59.27%,0,,0,,0,,0,,0,,0,,0,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Haleakala NP,"1,216,772",6.54%,"244,957",5.35%,"29,088",0.00%,"2,939,484",5.35%,"20,160",0.00%,0,,0,,"7,896",-0.14%,0,,"2,205",60.36%,0,4.46%,"3,982",,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Hawaii Volcanoes NP,"1,832,660",8.25%,"948,294",8.14%,"1,855,130",0.09%,"11,379,532",8.14%,"612,193",0.09%,"29,694",2.86%,"4,435",-32.59%,"1,661",204.21%,0,-100.00%,"4,903",6.10%,0,5.22%,"86,506",,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Kalaupapa NHP,"67,891",1.01%,"45,261",1.01%,0,,"543,128",1.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Kaloko Honokohau NHP,"170,683",10.69%,"31,950",11.13%,0,,"383,399",11.13%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Pearl Harbor NMEM,"1,574,156",-2.88%,"393,539",-2.88%,0,,"4,722,468",-2.88%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Pu'uhonua o Honaunau NHP,"437,286",8.83%,"36,441",8.83%,0,,"437,286",8.83%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Hawaii,Pu'ukohola Heiau NHS,"139,586",3.60%,"5,816",3.61%,"182,298",30.18%,"69,796",3.61%,"30,372",30.20%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"5,439,034",4.32%,"1,706,258",4.85%,"2,066,516",2.17%,"20,475,093",4.85%,"662,725",1.15%,"29,694",,"4,435",,"9,557",13.06%,0,,"7,108",18.55%,0,5.18%,"90,488",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Idaho,City of Rocks NRES,"105,289",11.04%,"30,709",11.04%,0,,"368,509",11.04%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"601,777",8.68%,"119,581",10.73%,"1,800",,"1,434,974",10.73%,180,,0,,0,,"7,611",,"9,483",,306,,0,,559,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Idaho,Craters of the Moon NM & PRES,"246,826",14.81%,"62,182",16.37%,0,,"746,182",16.37%,0,,0,,0,,"7,611",9.42%,"9,483",22.93%,306,47.83%,0,1297.50%,559,,Subtotal Idaho,"601,777",8.68%,"119,581",10.73%,"1,800",,"1,434,974",10.73%,180,,0,,0,,"7,611",,"9,483",,306,,0,,559,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
