State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Mississippi,Natchez Trace PKWY,"4,713,052",1.82%,"1,582,710",1.88%,"5,353,263",-5.87%,"18,992,521",1.88%,"5,353,263",-5.87%,0,,0,,"4,725",13.80%,"8,030",6.90%,0,,0,,0,,Subtotal Mississippi,"6,618,913",4.08%,"2,004,332",3.01%,"5,378,270",-5.81%,"24,051,985",3.01%,"5,358,312",-5.86%,0,,0,,"14,192",14.29%,"43,208",11.64%,29,,0,-30.03%,"2,982",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Mississippi,Vicksburg NMP,"508,914",-4.42%,"91,766",-3.37%,0,,"1,101,197",-3.37%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Mississippi,"6,618,913",4.08%,"2,004,332",3.01%,"5,378,270",-5.81%,"24,051,985",3.01%,"5,358,312",-5.86%,0,,0,,"14,192",14.29%,"43,208",11.64%,29,,0,-30.03%,"2,982",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,Gateway Arch NP,"1,271,855",-25.13%,"423,952",-25.13%,0,,"5,087,422",-25.13%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,George Washington Carver NM,"46,397",22.92%,"5,027",22.93%,0,,"60,318",22.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,Harry S Truman NHS,"34,616",5.46%,"2,116",6.91%,0,,"25,395",6.91%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,Ozark NSR,"1,241,480",-2.85%,"265,383",-4.60%,0,,"3,184,594",-4.60%,0,,0,,0,,"51,696",-6.94%,"22,272",5.28%,"13,184",-4.94%,0,-4.76%,"31,343",,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,Ulysses S. Grant NHS,"46,071",17.99%,"5,759",17.99%,0,,"69,107",17.99%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Missouri,Wilson's Creek NB,"183,698",14.10%,"30,616",14.09%,0,,"367,395",14.09%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"2,824,117",-13.03%,"732,853",-16.93%,0,,"8,794,231",-16.93%,0,,0,,0,,"51,696",,"22,272",,"13,184",,0,,"31,343",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Big Hole NB,"41,795",5.68%,"5,062",4.11%,0,,"60,745",4.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Bighorn Canyon NRA,"140,122",5.84%,"44,491",8.76%,"3,726",0.00%,"533,891",8.76%,"1,861",0.00%,0,,0,,"1,577",-19.79%,"3,781",-24.83%,0,,0,,0,,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Glacier NP,"2,946,681",24.54%,"2,736,632",21.68%,"15,823",-15.95%,"32,839,584",21.68%,"132,887",-17.91%,"99,550",-6.08%,0,,"136,599",20.25%,"126,933",27.13%,"38,421",17.15%,0,-60.05%,789,,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Grant-Kohrs Ranch NHS,"23,176",4.68%,"2,376",4.68%,0,,"28,506",4.68%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Little Bighorn Battlefield NM,"332,328",4.58%,"27,696",4.53%,"2,848",4.90%,"332,353",4.53%,"1,423",4.63%,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Montana,Yellowstone NP,"2,171,160",3.89%,"3,587,507",2.92%,"611,416",3.70%,"43,050,082",2.92%,"379,301",4.49%,"295,405",4.75%,"297,364",-0.33%,"51,835",-2.41%,"35,185",-1.20%,"22,778",-0.52%,0,-6.23%,"5,602",,Subtotal Montana,"5,655,262",13.84%,"6,403,764",10.23%,"633,813",,"76,845,161",10.23%,"515,472",,"394,955",,"297,364",,"190,011",,"165,899",,"61,199",,0,,"6,391",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nebraska,Agate Fossil Beds NM,"15,555",17.27%,"3,220",10.25%,0,,"38,642",10.25%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"307,208",5.48%,"83,940",7.13%,"463,477",,"1,007,278",7.13%,"74,157",,0,,0,,0,,0,,0,,0,,0,,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nebraska,Homestead NM of America,"87,755",11.45%,"12,369",12.03%,"463,477",10.54%,"148,426",12.03%,"74,157",10.54%,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"307,208",5.48%,"83,940",7.13%,"463,477",,"1,007,278",7.13%,"74,157",,0,,0,,0,,0,,0,,0,,0,,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nebraska,Niobrara NSR,"73,813",8.37%,"47,755",9.46%,0,,"573,054",9.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"307,208",5.48%,"83,940",7.13%,"463,477",,"1,007,278",7.13%,"74,157",,0,,0,,0,,0,,0,,0,,0,,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nebraska,Scotts Bluff NM,"130,085",-0.79%,"20,596",-0.79%,0,,"247,156",-0.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"307,208",5.48%,"83,940",7.13%,"463,477",,"1,007,278",7.13%,"74,157",,0,,0,,0,,0,,0,,0,,0,,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nevada,Death Valley NP,,,,,,,,,,,,,,,,,,,,,,,,,Subtotal Nevada,"5,526,764",-1.13%,"3,496,740",-1.87%,"195,835",,"41,960,885",,"1,171,513",,"18,923",,"33,496",,"100,410",,"108,504",,"117,641",,"77,253",,"44,729",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nevada,Great Basin NP,"144,846",24.73%,"120,163",11.57%,637,-8.35%,"1,441,955",11.57%,318,-8.36%,0,,0,,"26,743",11.36%,"14,748",12.14%,"1,067",4.92%,0,-25.84%,"1,868",,Subtotal Nevada,"5,526,764",-1.13%,"3,496,740",-1.87%,"195,835",,"41,960,885",,"1,171,513",,"18,923",,"33,496",,"100,410",,"108,504",,"117,641",,"77,253",,"44,729",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
Nevada,Lake Mead NRA,"5,381,918",-1.68%,"3,376,578",-2.29%,"195,198",-1.68%,"40,518,930",-2.29%,"1,171,195",-1.68%,"18,923",19.23%,"33,496",-6.26%,"73,667",-10.96%,"93,756",-10.96%,"116,574",2.25%,"77,253",-2.62%,"42,861",27.41%,Subtotal Nevada,"5,526,764",-1.13%,"3,496,740",-1.87%,"195,835",,"41,960,885",,"1,171,513",,"18,923",,"33,496",,"100,410",,"108,504",,"117,641",,"77,253",,"44,729",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Hampshire,Saint-Gaudens NHP,"42,377",7.99%,"6,893",8.79%,0,,"82,718",8.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Hampshire,"42,377",7.99%,"6,893",8.79%,0,,"82,718",8.79%,0,,0,,0,,0,,0,,0,,0,,0,,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Jersey,Delaware Water Gap NRA,"2,611,198",-1.54%,"930,572",-6.41%,"38,340",-50.00%,"11,166,860",-6.41%,"19,170",-50.00%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-38.17%,"15,894",,Subtotal New Jersey,"4,829,258",14.83%,"1,429,499",6.71%,"205,760",-15.15%,"17,153,989",6.71%,"354,011",-4.31%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-37.66%,"16,214",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Jersey,Gateway NRA,"1,730,354",35.34%,"406,611",37.35%,"167,420",0.97%,"4,879,330",37.35%,"334,841",0.97%,0,,0,,0,,0,,0,,0,4.58%,320,,Subtotal New Jersey,"4,829,258",14.83%,"1,429,499",6.71%,"205,760",-15.15%,"17,153,989",6.71%,"354,011",-4.31%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-37.66%,"16,214",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Jersey,Morristown NHP,"252,514",15.32%,"61,274",30.37%,0,,"735,287",30.37%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,829,258",14.83%,"1,429,499",6.71%,"205,760",-15.15%,"17,153,989",6.71%,"354,011",-4.31%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-37.66%,"16,214",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Jersey,Paterson Great Falls NHP,"177,498",,"29,133",,0,,"349,594",,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,829,258",14.83%,"1,429,499",6.71%,"205,760",-15.15%,"17,153,989",6.71%,"354,011",-4.31%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-37.66%,"16,214",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Jersey,Thomas Edison NHP,"57,694",2.45%,"1,910",-15.05%,0,,"22,918",-15.05%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,829,258",14.83%,"1,429,499",6.71%,"205,760",-15.15%,"17,153,989",6.71%,"354,011",-4.31%,0,,"6,184",74.49%,0,,0,,"14,023",-62.02%,0,-37.66%,"16,214",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Aztec Ruins NM,"57,692",8.52%,"7,211",8.51%,"2,240",-43.48%,"86,537",8.51%,"2,240",-43.48%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Bandelier NM,"198,478",14.02%,"71,911",18.05%,840,0.00%,"862,933",18.05%,120,0.00%,0,,0,,"5,704",40.94%,"4,164",21.65%,665,62.99%,0,6.93%,"3,966",,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Capulin Volcano NM,"60,132",8.33%,"6,928",7.39%,420,0.00%,"83,132",7.39%,420,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Carlsbad Caverns NP,"466,773",4.72%,"150,684",3.94%,0,,"1,808,212",3.94%,0,,0,,0,,0,,0,,251,85.93%,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Chaco Culture NHP,"54,084",38.98%,"67,485",63.19%,"10,560",0.00%,"809,814",63.19%,"10,560",0.00%,0,,0,,"13,242",82.67%,"7,671",78.19%,0,,0,49.48%,"2,142",,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,El Malpais NM,"157,440",-9.74%,"52,480",-9.74%,720,0.00%,"629,764",-9.74%,180,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,El Morro NM,"59,422",20.31%,"14,645",5.55%,"12,467",21.29%,"175,743",5.55%,"4,113",21.26%,0,,0,,"1,704",-23.45%,"1,291",-3.58%,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Fort Union NM,"11,953",1.94%,"1,175",1.94%,240,0.00%,"14,104",1.94%,24,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Gila Cliff Dwellings NM,"41,519",13.69%,"5,190",13.70%,0,,"62,281",13.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Manhattan Project NHP,"12,452",,"1,175",,25,,"14,100",,100,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Pecos NHP,"39,715",31.38%,"4,209",32.16%,0,,"50,504",32.16%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Petroglyph NM,"124,177",5.39%,"20,696",5.39%,0,,"248,356",5.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,Salinas Pueblo Missions NM,"32,414",9.24%,"5,388",7.90%,0,,"64,661",7.90%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New Mexico,White Sands NP,"555,793",11.72%,"117,425",12.08%,0,,"1,409,101",12.08%,0,,0,,0,,0,,0,,"4,331",23.18%,0,,0,,Subtotal New Mexico,"1,872,044",9.18%,"526,604",11.89%,"27,512",1.81%,"6,319,242",11.89%,"17,757",-4.83%,0,,0,,"20,650",,"13,126",,"5,247",,0,,"6,108",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New York,African Burial Ground NM,"46,526",-17.43%,"2,733",-10.92%,0,,"32,801",-10.92%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"18,904,528",15.78%,"3,963,043",17.49%,"1,004,356",,"47,556,519",17.49%,"2,046,983",,0,,"2,510",,0,,0,,"1,546",,0,,"23,612",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New York,Castle Clinton NM,"4,812,930",4.70%,"200,987",4.73%,638,-4.49%,"2,411,848",4.73%,129,-55.67%,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"18,904,528",15.78%,"3,963,043",17.49%,"1,004,356",,"47,556,519",17.49%,"2,046,983",,0,,"2,510",,0,,0,,"1,546",,0,,"23,612",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New York,Eleanor Roosevelt NHS,"63,480",-2.02%,"7,935",-2.02%,0,,"95,221",-2.02%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"18,904,528",15.78%,"3,963,043",17.49%,"1,004,356",,"47,556,519",17.49%,"2,046,983",,0,,"2,510",,0,,0,,"1,546",,0,,"23,612",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New York,Federal Hall NMEM,"314,531",82.83%,"19,404",91.04%,"3,519",35.97%,"232,844",91.04%,"4,646",54.51%,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"18,904,528",15.78%,"3,963,043",17.49%,"1,004,356",,"47,556,519",17.49%,"2,046,983",,0,,"2,510",,0,,0,,"1,546",,0,,"23,612",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
New York,Fire Island NS,"431,303",-2.40%,"145,732",9.05%,"231,171",3.58%,"1,748,787",9.05%,"693,513",3.58%,0,,"2,510",-42.37%,0,,0,,"1,546",79.56%,0,-14.20%,"22,332",,Subtotal New York,"18,904,528",15.78%,"3,963,043",17.49%,"1,004,356",,"47,556,519",17.49%,"2,046,983",,0,,"2,510",,0,,0,,"1,546",,0,,"23,612",,"330,971,688",7.72%,"118,972,056",7.00%,"172,285,613",,"1,427,664,651",7.00%,"92,895,779",,"3,272,020",,"1,294,569",,"3,858,147",,"2,543,209",,"2,154,687",,"150,982",,"2,156,804",
